"tool_id","tool_slug","workflow_slug","is_primary"
"27ae11ba-76da-4957-a365-081d06f5bb26","average-order-value-calculator","workflow-average-order-value-calculator-standard","true"
"2072ccf5-e41a-4e6b-b0f3-3c1dcd5aa54f","cart-abandonment-rate-calculator","workflow-cart-abandonment-rate-calculator-standard","true"
"4e0039f5-7f2e-4fbc-bc15-b9918b5d5675","ecommerce-conversion-rate-calculator","workflow-ecommerce-conversion-rate-calculator-standard","true"
"d9f94844-ecf9-42aa-b154-cb92ab66b8dc","customer-lifetime-value-basic-calculator","workflow-customer-lifetime-value-basic-calculator-standard","true"
"651c6aaf-fdf0-4775-b98e-b8a6304bfa26","commute-carbon-emissions-calculator","workflow-commute-carbon-emissions-calculator-standard","true"
"a23a4c56-a9ba-4967-bde1-e215958533a2","appliance-annual-energy-cost-calculator","workflow-appliance-annual-energy-cost-calculator-standard","true"
"3e34f101-ca9f-48f4-aebb-ed19f664779f","tree-offset-calculator","workflow-tree-offset-calculator-standard","true"
"a855c950-79b2-4e61-bc34-8aad4638a0fd","paper-reams-saved-calculator","workflow-paper-reams-saved-calculator-standard","true"
"61c4c1a4-25b7-412b-9b67-63962de352a9","recycling-rate-calculator","workflow-recycling-rate-calculator-standard","true"
"97e5e606-9363-4c1a-bc00-589be0ebacf0","water-savings-calculator","workflow-water-savings-calculator-standard","true"
"c2f68870-1c21-4508-9482-db4e01b2870b","solar-energy-savings-calculator","workflow-solar-energy-savings-calculator-standard","true"
"cf5bda31-a5cd-4898-8bdf-55f15c4b6916","fuel-carbon-emissions-calculator","workflow-fuel-carbon-emissions-calculator-standard","true"
"0df856eb-d54e-4831-b2fe-096b09fb969c","electricity-carbon-emissions-calculator","workflow-electricity-carbon-emissions-calculator-standard","true"
"2125010f-6b86-4c32-aa4f-1954b2efe653","freelancer-project-capacity-calculator","workflow-freelancer-project-capacity-calculator-standard","true"
"e8d85ee9-5a6f-45ee-97d9-aa439d61fda5","late-payment-fee-calculator","workflow-late-payment-fee-calculator-standard","true"
"e70c4a18-856d-46f4-ad12-95d49931d4f2","retainer-contract-value-calculator","workflow-retainer-contract-value-calculator-standard","true"
"fe14c220-7f0f-4fff-a709-653b56a9fc82","effective-hourly-rate-calculator","workflow-effective-hourly-rate-calculator-standard","true"
"3d887505-6467-4ec0-9046-749023b35882","proposal-win-rate-calculator","workflow-proposal-win-rate-calculator-standard","true"
"4440c94a-f23c-4f4c-8019-3a462a98889d","net-freelance-income-calculator","workflow-net-freelance-income-calculator-standard","true"
"1ea8c59c-abb1-4096-a39d-d08b05a302cd","freelance-platform-fee-calculator","workflow-freelance-platform-fee-calculator-standard","true"
"840331ef-17a5-400e-b084-b54039e63a04","freelancer-tax-reserve-calculator","workflow-freelancer-tax-reserve-calculator-standard","true"
"9c63066d-e462-4014-9b55-a9769bdc6b56","freelance-project-price-calculator","workflow-freelance-project-price-calculator-standard","true"
"cbd1691e-25c9-4080-a535-93a8cd0c3744","freelancer-hourly-rate-calculator","workflow-freelancer-hourly-rate-calculator-standard","true"
"24ad7c63-cc7f-483a-9b03-ee89b5d6bfbd","restaurant-occupancy-rate-calculator","workflow-restaurant-occupancy-rate-calculator-standard","true"
"01b5c2ad-0424-42b8-b9ea-2eba2e0fc799","restaurant-break-even-orders-calculator","workflow-restaurant-break-even-orders-calculator-standard","true"
"9b1ac050-bf05-4656-98ba-e5e71f210d48","food-wastage-rate-calculator","workflow-food-wastage-rate-calculator-standard","true"
"96011977-b72b-4eed-b19f-06fe51ea20de","delivery-platform-fee-calculator","workflow-delivery-platform-fee-calculator-standard","true"
"79bf1793-4d2f-45b5-a1ff-f2bbb60fb94e","recipe-cost-per-serving-calculator","workflow-recipe-cost-per-serving-calculator-standard","true"
"8fb7abcf-8573-4b56-b853-707d64385bda","restaurant-labor-cost-percentage-calculator","workflow-restaurant-labor-cost-percentage-calculator-standard","true"
"93a93e6d-36af-484f-87c5-7744af521b37","average-check-calculator","workflow-average-check-calculator-standard","true"
"c9da7d9a-3f68-40b2-9522-c56ad0225198","table-turnover-calculator","workflow-table-turnover-calculator-standard","true"
"c4c7db1b-4c67-4c40-89d7-c4269e3221aa","menu-price-from-food-cost-calculator","workflow-menu-price-from-food-cost-calculator-standard","true"
"77819676-870a-49d6-84a6-ea68da044853","food-cost-percentage-calculator","workflow-food-cost-percentage-calculator-standard","true"
"3f617db5-b59c-4c14-9480-012c564ad986","delivery-route-cost-calculator","workflow-delivery-route-cost-calculator-standard","true"
"a42f001e-9c96-4fbe-bde8-02421127b13b","safety-stock-calculator","workflow-safety-stock-calculator-standard","true"
"3f63ad12-862c-4884-a14d-475a82db6b5f","reorder-point-calculator","workflow-reorder-point-calculator-standard","true"
"4a271994-dea1-46cd-a1d2-39536c81d61d","inventory-carrying-cost-calculator","workflow-inventory-carrying-cost-calculator-standard","true"
"b9d5410b-c254-4e53-8156-59d231021070","on-time-delivery-rate-calculator","workflow-on-time-delivery-rate-calculator-standard","true"
"0df728cd-5f81-472a-a141-bc91a5e58adf","order-accuracy-rate-calculator","workflow-order-accuracy-rate-calculator-standard","true"
"d8ee095d-ed5e-4205-93b7-281b34ddf5ab","warehouse-space-utilization-calculator","workflow-warehouse-space-utilization-calculator-standard","true"
"e5cd49e2-6e57-4f08-b98b-acda64d9288b","vehicle-capacity-utilization-calculator","workflow-vehicle-capacity-utilization-calculator-standard","true"
"3cf4210d-0c70-4a81-bd93-6893daf04683","delivery-cost-per-order-calculator","workflow-delivery-cost-per-order-calculator-standard","true"
"7855defa-d032-4797-b550-5e8b0c2a43ba","freight-cost-per-kg-calculator","workflow-freight-cost-per-kg-calculator-standard","true"
"638cbcec-a077-429d-a622-85eb754e051b","sales-win-loss-ratio-calculator","workflow-sales-win-loss-ratio-calculator-standard","true"
"c133d797-fd77-4697-a881-7b869eb70420","sales-commission-calculator","workflow-sales-commission-calculator-standard","true"
"c49575f8-6177-481d-b4d9-46f680dc5985","cross-sell-revenue-calculator","workflow-cross-sell-revenue-calculator-standard","true"
"322141fd-a2bf-4346-805f-a95ff213b64e","upsell-rate-calculator","workflow-upsell-rate-calculator-standard","true"
"efd2454a-175d-408e-be55-bd6dcfa279e6","lead-response-time-calculator","workflow-lead-response-time-calculator-standard","true"
"bf54dd70-94e0-450f-a6e4-2cf568349de1","pipeline-coverage-calculator","workflow-pipeline-coverage-calculator-standard","true"
"c9a693ed-eed9-466b-9a63-889f4438e835","quota-attainment-calculator","workflow-quota-attainment-calculator-standard","true"
"a152364f-1cae-4d3d-a4e7-ed84aa7f8639","average-sales-cycle-calculator","workflow-average-sales-cycle-calculator-standard","true"
"cdab4ec0-712d-440e-8cf5-a4c604c935a2","sales-conversion-rate-calculator","workflow-sales-conversion-rate-calculator-standard","true"
"79181a5f-d01c-4cf7-8916-dd9d79c6d151","newsletter-open-rate-calculator","workflow-newsletter-open-rate-calculator-standard","true"
"daa9d07a-6d17-4e1a-9924-a72606b42dd6","affiliate-revenue-calculator","workflow-affiliate-revenue-calculator-standard","true"
"8857b0a4-f491-4668-9414-edfde97c4ef3","thumbnail-click-through-rate-calculator","workflow-thumbnail-click-through-rate-calculator-standard","true"
"f280adde-5944-432a-983c-95d1bfdbdfa5","video-watch-time-calculator","workflow-video-watch-time-calculator-standard","true"
"62fd604c-f02e-434d-969f-20d6c9ff3039","content-publishing-frequency-calculator","workflow-content-publishing-frequency-calculator-standard","true"
"0bae9b25-f054-4183-97d9-ee0e4ad6bacd","video-production-cost-calculator","workflow-video-production-cost-calculator-standard","true"
"f38709da-2164-4f8f-ae8a-0db980349340","average-deal-size-calculator","workflow-average-deal-size-calculator-standard","true"
"0afefa79-1a8e-49e7-846c-da68f7422360","sponsorship-rate-calculator","workflow-sponsorship-rate-calculator-standard","true"
"b89127e0-5159-48fa-b925-7bdc4ccdd824","follower-growth-rate-calculator","workflow-follower-growth-rate-calculator-standard","true"
"e0e58446-2f1a-4717-83c1-bd2291e01d57","social-engagement-rate-calculator","workflow-social-engagement-rate-calculator-standard","true"
"8aaf6778-8311-4d1a-b021-e50a11bd73d3","youtube-cpm-revenue-calculator","workflow-youtube-cpm-revenue-calculator-standard","true"
"1d6840af-37e8-45f0-9451-4c0277c1b4cd","deadline-buffer-calculator","workflow-deadline-buffer-calculator-standard","true"
"9d15dee3-4ac7-41bf-a009-a50c5a7fa9b9","productivity-output-per-hour-calculator","workflow-productivity-output-per-hour-calculator-standard","true"
"5bd02ba5-7d39-440b-89db-6731cd97796e","team-utilization-rate-calculator","workflow-team-utilization-rate-calculator-standard","true"
"b81f5785-17f0-49c8-8e51-9f6d9c291b71","automation-time-saved-calculator","workflow-automation-time-saved-calculator-standard","true"
"3dee8eab-d5d4-4816-9614-d306b0d89676","meeting-cost-calculator","workflow-meeting-cost-calculator-standard","true"
"6bd8eefc-aed3-4ef1-94d3-ade7853ad8f8","project-progress-calculator","workflow-project-progress-calculator-standard","true"
"cea925a3-aa9c-4ba4-9eca-9e5d5e16047d","weekly-work-capacity-calculator","workflow-weekly-work-capacity-calculator-standard","true"
"24bf1524-6e75-4e40-9ded-7ff68b0109b5","pomodoro-session-calculator","workflow-pomodoro-session-calculator-standard","true"
"d215e34a-05ec-4b04-ab06-628763d8228a","ecommerce-return-rate-calculator","workflow-ecommerce-return-rate-calculator-standard","true"
"7cee5553-8816-4d6f-a73a-92e03efb540b","ecommerce-refund-rate-calculator","workflow-ecommerce-refund-rate-calculator-standard","true"
"68b1598e-e182-49cf-b910-7b98b8204ef9","shipping-cost-per-order-calculator","workflow-shipping-cost-per-order-calculator-standard","true"
"8edc4f76-c678-4f93-ae87-f7298b0c6976","inventory-turnover-calculator","workflow-inventory-turnover-calculator-standard","true"
"05365bde-dda1-4e64-ab0e-5ab5be51b112","break-even-orders-calculator","workflow-break-even-orders-calculator-standard","true"
"a0ff5156-6351-4098-83e8-b7ae2a320778","marketplace-commission-calculator","workflow-marketplace-commission-calculator-standard","true"
"5de6905f-473d-4fa3-b195-f2a847004e54","rental-yield-calculator","workflow-rental-yield-calculator-standard","true"
"3c2ee8ef-0d33-4f20-896f-facb6537d3eb","task-completion-rate-calculator","workflow-task-completion-rate-calculator-standard","true"
"96140f4b-48fc-4b0d-afd8-d1b2aa50fc53","cap-rate-calculator","workflow-cap-rate-calculator-standard","true"
"322770b8-7b68-4397-b1f1-e36efbb68626","price-per-square-meter-calculator","workflow-price-per-square-meter-calculator-standard","true"
"cfd3e5a6-9fe6-4665-a357-400a8b6adf9e","mortgage-monthly-payment-calculator","workflow-mortgage-monthly-payment-calculator-standard","true"
"855030f8-8b51-4b89-905e-1be2b111f1ca","down-payment-calculator","workflow-down-payment-calculator-standard","true"
"95b9d5d3-6711-469a-b82c-039db5434a3a","visa-fees-total-calculator","workflow-visa-fees-total-calculator-standard","true"
"1b2d3385-adb2-466e-aa09-7d6984bf2adc","loan-to-value-calculator","workflow-loan-to-value-calculator-standard","true"
"982d4917-b522-4954-b5d1-caa6fe010e75","property-appreciation-calculator","workflow-property-appreciation-calculator-standard","true"
"a4f89df0-5f90-4d0d-9d26-57575ac4806c","rental-vacancy-loss-calculator","workflow-rental-vacancy-loss-calculator-standard","true"
"6a070406-0921-473a-a483-1b4b29374b08","property-management-fee-calculator","workflow-property-management-fee-calculator-standard","true"
"60300f7b-85ba-4c56-bbe6-40f15013a378","real-estate-cash-roi-calculator","workflow-real-estate-cash-roi-calculator-standard","true"
"20261d41-7f3b-462f-9da9-65edac3306ac","trip-budget-per-day-calculator","workflow-trip-budget-per-day-calculator-standard","true"
"4630dd09-b13a-4b05-b81b-b1be33615e2c","travel-insurance-cost-calculator","workflow-travel-insurance-cost-calculator-standard","true"
"62c60024-9aec-4710-88ac-019cd09420fc","overtime-percentage-calculator","workflow-overtime-percentage-calculator-standard","true"
"d9b1992b-8517-4477-8e22-81d7ae6875d2","annual-fuel-cost-calculator","workflow-annual-fuel-cost-calculator-standard","true"
"14893ab5-9047-4029-8265-1229484fd4c2","vehicle-depreciation-calculator","workflow-vehicle-depreciation-calculator-standard","true"
"c29ec806-ac48-456c-909e-b8f521a8f29e","vehicle-maintenance-budget-calculator","workflow-vehicle-maintenance-budget-calculator-standard","true"
"663b31f3-0f77-4636-8f14-fed814e25a50","vehicle-ownership-monthly-cost-calculator","workflow-vehicle-ownership-monthly-cost-calculator-standard","true"
"550eeded-f043-4e97-8ad5-4494952b6983","tire-cost-per-km-calculator","workflow-tire-cost-per-km-calculator-standard","true"
"69b99dfd-5860-469f-b05d-0a6595d20e9d","lease-mileage-overage-calculator","workflow-lease-mileage-overage-calculator-standard","true"
"77957e29-e759-4284-9e95-0e621dbe8a24","vehicle-finance-total-cost-calculator","workflow-vehicle-finance-total-cost-calculator-standard","true"
"c9630db4-29ff-41c4-b1bd-2c2364f4fa98","ride-profit-calculator","workflow-ride-profit-calculator-standard","true"
"dc4726c2-f2ff-4157-ad91-7e10604323b4","vehicle-cost-per-km-calculator","workflow-vehicle-cost-per-km-calculator-standard","true"
"f2acbd20-2d40-4cda-97e0-71fb3f87477e","concrete-volume-calculator","workflow-concrete-volume-calculator-standard","true"
"8d40f4e1-d6f8-409b-9591-c4a1458bcf00","asset-storage-calculator","workflow-asset-storage-calculator-standard","true"
"76d8ff13-a4a5-4acd-a97b-22137cf3cb42","brick-count-calculator","workflow-brick-count-calculator-standard","true"
"328cc8b4-7b41-4186-b254-0ea22f11fcb9","paint-liters-calculator","workflow-paint-liters-calculator-standard","true"
"ba55e26e-9a30-4ac8-8bfc-4eb7a9dc78f1","tile-quantity-calculator","workflow-tile-quantity-calculator-standard","true"
"476d9c24-1dc5-44fb-adfd-70d3d2fb51d5","cement-bags-calculator","workflow-cement-bags-calculator-standard","true"
"336df80b-ce2e-47e1-a7b7-1f70a2fbf1ee","wall-area-calculator","workflow-wall-area-calculator-standard","true"
"99cc67fb-c710-4e76-9db0-a7246f1f2310","fertilizer-requirement-calculator","workflow-fertilizer-requirement-calculator-standard","true"
"2ad4be1f-4104-4862-8b3e-567da6d06667","construction-labor-cost-calculator","workflow-construction-labor-cost-calculator-standard","true"
"cac51ce2-5569-454a-b2f5-5ca142588281","material-waste-cost-calculator","workflow-material-waste-cost-calculator-standard","true"
"f61a221f-7ce7-455c-97df-4c35e2e62c42","project-contingency-calculator","workflow-project-contingency-calculator-standard","true"
"da312701-8513-47d6-b6cb-c805099b5550","rebar-weight-estimator","workflow-rebar-weight-estimator-standard","true"
"2920e3d7-d8cd-4a03-b669-95a7fcba4e62","seed-requirement-calculator","workflow-seed-requirement-calculator-standard","true"
"e4bb4d63-3c7d-4a99-a723-737ee75f394d","irrigation-water-calculator","workflow-irrigation-water-calculator-standard","true"
"4733c1cf-d87c-4482-bc55-0f73793f0274","crop-yield-per-hectare-calculator","workflow-crop-yield-per-hectare-calculator-standard","true"
"05a18409-575c-4af1-a514-66cce0b89be5","farm-revenue-calculator","workflow-farm-revenue-calculator-standard","true"
"2ac1466b-639c-4e12-a033-314b09644d4e","animal-feed-requirement-calculator","workflow-animal-feed-requirement-calculator-standard","true"
"f101ef24-f5f4-4992-93c3-36d04db8cd6d","livestock-weight-gain-calculator","workflow-livestock-weight-gain-calculator-standard","true"
"fd7f127b-b9b5-4dc2-961a-cc00454092af","greenhouse-plant-capacity-calculator","workflow-greenhouse-plant-capacity-calculator-standard","true"
"00f84658-c39e-47c5-bdfa-14b3237669ea","pesticide-dilution-calculator","workflow-pesticide-dilution-calculator-standard","true"
"fd4902a1-b3a8-4c1f-8857-415c7cb2778d","harvest-loss-calculator","workflow-harvest-loss-calculator-standard","true"
"1c204662-12d8-4080-9df0-9edfbf303ce5","event-cost-per-attendee-calculator","workflow-event-cost-per-attendee-calculator-standard","true"
"bc863ea0-a795-423b-b41e-e47b3e64e7b0","ticket-break-even-calculator","workflow-ticket-break-even-calculator-standard","true"
"d148cbc3-0f03-4169-b527-b62f46c5da74","sponsorship-coverage-calculator","workflow-sponsorship-coverage-calculator-standard","true"
"bb197952-8a11-48e0-9ae7-bb6643253fb9","event-catering-cost-calculator","workflow-event-catering-cost-calculator-standard","true"
"29f9599c-350d-4731-8a27-41d32f11dcc5","venue-occupancy-rate-calculator","workflow-venue-occupancy-rate-calculator-standard","true"
"e2ec8105-2874-4736-a118-7d8649d9d15a","cost-per-hire-calculator","workflow-cost-per-hire-calculator-standard","true"
"e6d23e49-9f0b-4f72-b69c-05f3350538ac","event-profit-calculator","workflow-event-profit-calculator-standard","true"
"1c01a987-bcef-4a13-a5f5-8f5bff627c45","event-staff-ratio-calculator","workflow-event-staff-ratio-calculator-standard","true"
"ac6f8e34-f681-4c58-b501-a9dcfbb65976","event-checkin-rate-calculator","workflow-event-checkin-rate-calculator-standard","true"
"7c41cb2a-0619-4885-9352-f2230416d8e7","event-no-show-rate-calculator","workflow-event-no-show-rate-calculator-standard","true"
"7a52c0cb-d601-4173-af81-ea69a680d8bb","booth-revenue-calculator","workflow-booth-revenue-calculator-standard","true"
"c481a5b6-1bd2-4a3d-8f1d-045abfd9add3","employee-turnover-rate-calculator","workflow-employee-turnover-rate-calculator-standard","true"
"3899b9ab-3c9a-424d-93e2-379e51ebc00f","employee-absence-rate-calculator","workflow-employee-absence-rate-calculator-standard","true"
"134e62c2-db2b-4509-82b3-53893fc56316","time-to-hire-calculator","workflow-time-to-hire-calculator-standard","true"
"e891bfc3-d2bb-4c63-8eec-072c5255c964","revenue-per-employee-calculator","workflow-revenue-per-employee-calculator-standard","true"
"a8a59fb0-35e1-4937-91b9-ae9f789c67cd","training-cost-per-employee-calculator","workflow-training-cost-per-employee-calculator-standard","true"
"c3e358b2-ce86-419c-9304-b5494ce4d49e","employee-retention-rate-calculator","workflow-employee-retention-rate-calculator-standard","true"
"2d749b72-b01e-4752-911b-17bc6ce3d20b","vehicle-fuel-cost-calculator","workflow-vehicle-fuel-cost-calculator-standard","true"
"b6616634-5b94-4089-b7fc-1cad087a2035","payroll-burden-calculator","workflow-payroll-burden-calculator-standard","true"
"e85ccfa8-3477-405d-b45a-920865cf70e0","vacancy-rate-calculator","workflow-vacancy-rate-calculator-standard","true"
"3cd81ccf-7838-40ae-a736-512e20592115","organic-ctr-calculator","workflow-organic-ctr-calculator-standard","true"
"d8b4b8f1-5791-4c54-8f40-7898a89635a8","organic-conversion-rate-calculator","workflow-organic-conversion-rate-calculator-standard","true"
"48cce6bc-ee96-42b5-9d98-fefe31bf8ccb","keyword-ranking-growth-calculator","workflow-keyword-ranking-growth-calculator-standard","true"
"9f65d4f4-81c2-45b0-83b1-4b6a7df2f7c4","organic-impression-growth-calculator","workflow-organic-impression-growth-calculator-standard","true"
"4ee1bf3b-61fa-47b6-9e2b-a59f1ee9e188","backlink-growth-rate-calculator","workflow-backlink-growth-rate-calculator-standard","true"
"e7cf9c53-1400-4b28-997f-d5c436a5d20e","seo-content-roi-calculator","workflow-seo-content-roi-calculator-standard","true"
"ba82a2e9-781e-4fff-9692-9f5d6e74ff03","cost-per-organic-lead-calculator","workflow-cost-per-organic-lead-calculator-standard","true"
"355b75b2-ac08-4139-bf0d-8abec8f827de","indexed-pages-rate-calculator","workflow-indexed-pages-rate-calculator-standard","true"
"63cd3b93-a646-4910-918d-7f8640777c9e","crawl-budget-utilization-calculator","workflow-crawl-budget-utilization-calculator-standard","true"
"c6e320ef-b7da-4f06-be85-a8a74eeeb92a","serp-click-share-calculator","workflow-serp-click-share-calculator-standard","true"
"4f5f5c02-6295-4792-99d7-dac87970ab94","page-weight-calculator","workflow-page-weight-calculator-standard","true"
"27a9f9c4-65eb-48a0-9947-e99d3246f217","monthly-bandwidth-calculator","workflow-monthly-bandwidth-calculator-standard","true"
"0357238b-e1fb-4e50-947f-3fdf677d35b3","uptime-percentage-calculator","workflow-uptime-percentage-calculator-standard","true"
"d37128ba-0638-4c02-87ea-9e41c612234e","api-error-rate-calculator","workflow-api-error-rate-calculator-standard","true"
"18d47479-1913-45c7-b56c-06cd27ebbe31","net-worth-calculator","workflow-net-worth-calculator-standard","true"
"56d1f20e-2417-4475-af7b-bb19561835f3","average-response-time-calculator","workflow-average-response-time-calculator-standard","true"
"f9bcb18d-9852-44bc-896d-c77caf105a3e","cache-hit-rate-calculator","workflow-cache-hit-rate-calculator-standard","true"
"76674c37-d7fb-4128-abbb-5694d5798b05","conversion-uplift-calculator","workflow-conversion-uplift-calculator-standard","true"
"df77feab-ebeb-43d2-87cc-ca90dd8fdaf1","bounce-rate-reduction-calculator","workflow-bounce-rate-reduction-calculator-standard","true"
"2b48782c-3f9c-43e4-9ba0-8268e9412ee5","server-cost-per-user-calculator","workflow-server-cost-per-user-calculator-standard","true"
"cdf64c62-bace-4a82-8966-c9996685c644","data-transfer-cost-calculator","workflow-data-transfer-cost-calculator-standard","true"
"e65e2c22-b3b9-432a-81c2-b55a8f500aa7","font-license-cost-calculator","workflow-font-license-cost-calculator-standard","true"
"729af9a7-8eae-43fb-b5b4-9244ce293dc8","design-project-quote-calculator","workflow-design-project-quote-calculator-standard","true"
"7a1d15ee-3e0f-45fe-b0ce-cec77e81f588","revision-cost-calculator","workflow-revision-cost-calculator-standard","true"
"e8d9a146-f557-4a17-b604-8e6d653a2b7d","print-size-with-bleed-calculator","workflow-print-size-with-bleed-calculator-standard","true"
"368ae09c-468a-40af-b727-88ff853482d4","pixel-width-from-dpi-calculator","workflow-pixel-width-from-dpi-calculator-standard","true"
"ebae0dda-2442-449b-8758-e48d893eac63","pixel-height-from-dpi-calculator","workflow-pixel-height-from-dpi-calculator-standard","true"
"34bef29b-da29-408f-a517-8666c938955b","design-utilization-rate-calculator","workflow-design-utilization-rate-calculator-standard","true"
"d2f05424-29be-4ac8-b801-9659269457a0","render-time-estimator","workflow-render-time-estimator-standard","true"
"a1c60822-18aa-492a-ab63-011f35f6f883","print-run-cost-calculator","workflow-print-run-cost-calculator-standard","true"
"dfebeefd-a58c-4560-aab3-1eb6423266b5","first-response-time-calculator","workflow-first-response-time-calculator-standard","true"
"f8c2ec5d-b7b9-43f2-b331-f521349c4874","average-resolution-time-calculator","workflow-average-resolution-time-calculator-standard","true"
"c631cab7-de21-4c18-a263-9892bb4572fb","csat-score-calculator","workflow-csat-score-calculator-standard","true"
"792f3e04-0a38-4271-9980-f0ac1f64f406","nps-score-calculator","workflow-nps-score-calculator-standard","true"
"97540b60-1586-4ab4-891d-3721fe73fafd","ticket-backlog-calculator","workflow-ticket-backlog-calculator-standard","true"
"d6c00fb9-6fd5-4a3d-ad61-61329629fd15","support-cost-per-ticket-calculator","workflow-support-cost-per-ticket-calculator-standard","true"
"c7df5c66-fcd1-49f5-9fbc-8f7efdccf39d","self-service-deflection-rate-calculator","workflow-self-service-deflection-rate-calculator-standard","true"
"48b53a7c-03c6-4999-8d5f-1549fb504a19","sla-compliance-rate-calculator","workflow-sla-compliance-rate-calculator-standard","true"
"23e44fd9-e431-4333-91bc-caef94529bad","escalation-rate-calculator","workflow-escalation-rate-calculator-standard","true"
"62c1f474-92ca-40cd-a275-869b5742788e","support-agent-utilization-calculator","workflow-support-agent-utilization-calculator-standard","true"
"c4c8ea65-efcf-45ac-b576-bb3dbbef2209","monthly-savings-rate-calculator","workflow-monthly-savings-rate-calculator-standard","true"
"d4e5b866-aecf-42ed-a777-466ba2e16e8f","emergency-fund-months-calculator","workflow-emergency-fund-months-calculator-standard","true"
"d83a7759-cc18-432c-91bb-aa7fff5aef7b","debt-to-income-ratio-calculator","workflow-debt-to-income-ratio-calculator-standard","true"
"74f4f4f0-a751-4b3b-99e2-373d643fc7fa","simple-loan-interest-calculator","workflow-simple-loan-interest-calculator-standard","true"
"cdc0fb23-b113-4ebb-852c-cba397d33b95","monthly-savings-goal-calculator","workflow-monthly-savings-goal-calculator-standard","true"
"13d4084f-f983-40eb-984a-958963b80a19","monthly-budget-remainder-calculator","workflow-monthly-budget-remainder-calculator-standard","true"
"66dc9d1d-9754-4ad3-b761-82e24269a4e6","expense-growth-rate-calculator","workflow-expense-growth-rate-calculator-standard","true"
"0334efcc-53f2-460c-b70f-01c4569cf82e","annual-subscription-cost-calculator","workflow-annual-subscription-cost-calculator-standard","true"
"c7de5ca3-6758-43e9-9a34-ad181c711429","personal-cash-flow-calculator","workflow-personal-cash-flow-calculator-standard","true"
"80f1d1f0-b291-48c4-b722-84f9d7510dc2","guest-acquisition-cost-calculator","workflow-guest-acquisition-cost-calculator-standard","true"
"fe78ea12-818d-42ff-b5c7-f5b4fe8d4a41","home-electricity-cost-calculator","workflow-home-electricity-cost-calculator-standard","true"
"d143472d-cfc6-417d-8f10-4758ff55faa9","water-bill-estimator","workflow-water-bill-estimator-standard","true"
"a548473c-132a-4ce6-9b3c-4979e7645990","air-conditioner-monthly-cost-calculator","workflow-air-conditioner-monthly-cost-calculator-standard","true"
"36d27e9e-cc2c-4526-a043-55022caf9eb7","room-paint-cost-calculator","workflow-room-paint-cost-calculator-standard","true"
"9c74194b-6a35-4fd1-8e42-851c690d4fdc","flooring-cost-calculator","workflow-flooring-cost-calculator-standard","true"
"546a27df-d172-4754-bf9b-a1395d8f58d5","cycling-speed-calculator","workflow-cycling-speed-calculator-standard","true"
"16cc04b1-e39a-4566-a918-d0b3065b6c8d","home-cleaning-cost-calculator","workflow-home-cleaning-cost-calculator-standard","true"
"337ae2c6-eae5-497a-88da-3470e34c6974","solar-payback-period-calculator","workflow-solar-payback-period-calculator-standard","true"
"02abc274-ec1a-4cdd-926d-6be7ffade0a1","home-maintenance-budget-calculator","workflow-home-maintenance-budget-calculator-standard","true"
"209296d4-3aed-4ec8-8069-accc0dd48019","appliance-usage-cost-calculator","workflow-appliance-usage-cost-calculator-standard","true"
"420d43d6-267a-4b6c-ac14-a2e754131a9b","moving-cost-calculator","workflow-moving-cost-calculator-standard","true"
"a7b6a543-46d3-4f69-be08-74e8874b20a6","retail-gross-margin-calculator","workflow-retail-gross-margin-calculator-standard","true"
"aba4d853-415f-4b7c-b3b7-688359621137","sell-through-rate-calculator","workflow-sell-through-rate-calculator-standard","true"
"5edb7d98-5c78-49d4-a3ac-ab0d20bed18c","retail-stockout-rate-calculator","workflow-retail-stockout-rate-calculator-standard","true"
"af3fcfbf-7d4c-4b9f-8865-c31a9dc17d68","retail-discount-impact-calculator","workflow-retail-discount-impact-calculator-standard","true"
"df3cdb0c-ca14-4bf1-aa79-457ccb5ce1a8","sales-per-square-meter-calculator","workflow-sales-per-square-meter-calculator-standard","true"
"47e94de7-ff31-451e-90ea-b919d636b55d","retail-labor-productivity-calculator","workflow-retail-labor-productivity-calculator-standard","true"
"0209afb9-034b-4f7a-9048-4fffe0688551","basket-size-calculator","workflow-basket-size-calculator-standard","true"
"4f60b875-292f-4005-9e14-d9d14703e8f8","store-conversion-rate-calculator","workflow-store-conversion-rate-calculator-standard","true"
"9a2eb885-c213-4e34-8f1a-88b1f4c30488","retail-shrinkage-rate-calculator","workflow-retail-shrinkage-rate-calculator-standard","true"
"dfd0c7b6-93c0-464a-82cc-1d1ff1b44747","branch-sales-target-calculator","workflow-branch-sales-target-calculator-standard","true"
"83aae4c4-6344-42bb-9bd2-63a2994ccb1c","overall-equipment-effectiveness-calculator","workflow-overall-equipment-effectiveness-calculator-standard","true"
"21b16832-0085-46b5-857b-d2355f0c705d","production-yield-calculator","workflow-production-yield-calculator-standard","true"
"026cd13c-13d5-4a8a-8f12-54ff2634e063","scrap-rate-calculator","workflow-scrap-rate-calculator-standard","true"
"fa864571-63cb-4116-84b6-905306f9ae90","manufacturing-cycle-time-calculator","workflow-manufacturing-cycle-time-calculator-standard","true"
"bcfc0075-e8af-4d4f-8d65-3765b81524f5","running-pace-calculator","workflow-running-pace-calculator-standard","true"
"b14edede-25d5-4359-bbec-45631b51d60b","production-capacity-calculator","workflow-production-capacity-calculator-standard","true"
